CODIGO  ;DESCRICAO DO INSUMO;UNIDADE;ORIGEM DO PRECO;  PRECO MEDIANO R$
1008;CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 6 MM2;M     ;CR;2,48
988;CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 70 MM2;M     ;CR;27,56
989;CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 95 MM2;M     ;CR;37,33
34602;CABO FLEXIVEL PVC 750 V, 2 CONDUTORES DE 1,5 MM2;M     ;AS;2,02
34603;CABO FLEXIVEL PVC 750 V, 2 CONDUTORES DE 10,0 MM2;M     ;AS;9,72
34607;CABO FLEXIVEL PVC 750 V, 2 CONDUTORES DE 4,0 MM2;M     ;AS;4,33
34609;CABO FLEXIVEL PVC 750 V, 2 CONDUTORES DE 6,0 MM2;M     ;AS;6,50
34618;CABO FLEXIVEL PVC 750 V, 3 CONDUTORES DE 1,5 MM2;M     ;AS;2,68
34620;CABO FLEXIVEL PVC 750 V, 3 CONDUTORES DE 10,0 MM2;M     ;AS;13,41
34621;CABO FLEXIVEL PVC 750 V, 3 CONDUTORES DE 4,0 MM2;M     ;AS;6,22
34622;CABO FLEXIVEL PVC 750 V, 3 CONDUTORES DE 6,0 MM2;M     ;AS;8,81
34624;CABO FLEXIVEL PVC 750 V, 4 CONDUTORES DE 1,5 MM2;M     ;AS;3,42
34626;CABO FLEXIVEL PVC 750 V, 4 CONDUTORES DE 10,0 MM2;M     ;AS;18,44
34627;CABO FLEXIVEL PVC 750 V, 4 CONDUTORES DE 4,0 MM2;M     ;AS;7,94
34629;CABO FLEXIVEL PVC 750 V, 4 CONDUTORES DE 6,0 MM2;M     ;AS;11,63
39257;CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 1,5 MM2;M     ;CR;2,60
39261;CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 10 MM2;M     ;CR;13,88
39268;CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 120 MM2;M     ;CR;160,22
39262;CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 16 MM2;M     ;CR;21,71
39258;CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 2,5 MM2;M     ;CR;3,86
39263;CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 25 MM2;M     ;CR;33,59
39264;CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 35 MM2;M     ;CR;45,49
39259;CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 4 MM2;M     ;CR;5,88
39265;CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 50 MM2;M     ;CR;67,01
39260;CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 6 MM2;M     ;CR;8,37
39266;CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 70 MM2;M     ;CR;94,02
39267;CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 95 MM2;M     ;CR;123,25
11901;CABO TELEFONICO CCI 50, 1 PAR, USO INTERNO, SEM BLINDAGEM;M     ;C ;0,29
11902;CABO TELEFONICO CCI 50, 2 PARES, USO INTERNO, SEM BLINDAGEM;M     ;CR;0,50
11903;CABO TELEFONICO CCI 50, 3 PARES, USO INTERNO, SEM BLINDAGEM;M     ;CR;0,78
11904;CABO TELEFONICO CCI 50, 4 PARES, USO INTERNO, SEM BLINDAGEM;M     ;CR;0,99
11905;CABO TELEFONICO CCI 50, 5 PARES, USO INTERNO, SEM BLINDAGEM;M     ;CR;1,33
11906;CABO TELEFONICO CCI 50, 6 PARES, USO INTERNO, SEM BLINDAGEM;M     ;CR;1,54
11919;CABO TELEFONICO CI 50, 10 PARES, USO INTERNO;M     ;CR;3,02
11920;CABO TELEFONICO CI 50, 20 PARES, USO INTERNO;M     ;CR;5,85
11924;CABO TELEFONICO CI 50, 200 PARES, USO INTERNO;M     ;CR;56,91
11921;CABO TELEFONICO CI 50, 30 PARES, USO INTERNO;M     ;CR;7,96
11922;CABO TELEFONICO CI 50, 50 PARES, USO INTERNO;M     ;CR;14,14
11923;CABO TELEFONICO CI 50, 75 PARES, USO INTERNO;M     ;CR;23,10
11916;CABO TELEFONICO CTP - APL - 50, 10 PARES, USO EXTERNO;M     ;CR;3,92
11914;CABO TELEFONICO CTP - APL - 50, 100 PARES, USO EXTERNO;M     ;CR;28,46
11917;CABO TELEFONICO CTP - APL - 50, 20 PARES, USO EXTERNO;M     ;CR;6,82
11918;CABO TELEFONICO CTP - APL - 50, 30 PARES, USO EXTERNO;M     ;CR;9,25
37734;CACAMBA METALICA BASCULANTE COM CAPACIDADE DE 10 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO);UN    ;CR;41.186,01
37733;CACAMBA METALICA BASCULANTE COM CAPACIDADE DE 6 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO);UN    ;CR;30.881,11
37735;CACAMBA METALICA BASCULANTE COM CAPACIDADE DE 8 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO);UN    ;CR;37.211,74
2354;CADASTRISTA DE REDES  DE AGUA  E ESGOTO;H     ;CR;24,58
41758;CADEADO EM ACO INOX, LARGURA DE *50* MM, COM HASTE EM ACO TEMPERADO, SEM MOLA - CHAVES INCLUIDAS;UN    ;CR;105,80
5090;CADEADO SIMPLES/COMUM, EM LATAO MACICO CROMADO, LARGURA DE 25 MM,  HASTE DE ACO TEMPERADO, CEMENTADO (NAO LONGA), INCLUI 2 CHAVES;UN    ;C ;12,12
5085;CADEADO SIMPLES, EM LATAO MACICO CROMADO, LARGURA DE 35 MM,  HASTE DE ACO TEMPERADO, CEMENTADO (NAO LONGA), INCLUI 2 CHAVES;UN    ;CR;13,51
38374;CADEIRA SUSPENSA MANUAL / BALANCIM INDIVIDUAL (NBR 14751);UN    ;CR;764,54
20212;CAIBRO DE MADEIRA APARELHADA *6 X 8* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO;M     ;C ;5,60
4430;CAIBRO DE MADEIRA NAO APARELHADA *5 X 6* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO;M     ;CR;9,13
4400;CAIBRO DE MADEIRA NAO APARELHADA *6 X 8* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO;M     ;CR;11,54
4496;CAIBRO DE MADEIRA NATIVA/REGIONAL 5 X 5 CM NAO APARELHADA (P/FORMA);M     ;CR;3,08
11871;CAIXA D'AGUA DE FIBRA DE VIDRO, PARA 500 LITROS, COM TAMPA;UN    ;C ;215,52
34636;CAIXA D'AGUA EM POLIETILENO 1000 LITROS, COM TAMPA;UN    ;C ;288,90
34639;CAIXA D'AGUA EM POLIETILENO 1500 LITROS, COM TAMPA;UN    ;CR;586,75
34640;CAIXA D'AGUA EM POLIETILENO 2000 LITROS, COM TAMPA;UN    ;CR;659,07
34637;CAIXA D'AGUA EM POLIETILENO 500 LITROS, COM TAMPA;UN    ;CR;165,87
34638;CAIXA D'AGUA EM POLIETILENO 750 LITROS, COM TAMPA;UN    ;CR;284,44
11868;CAIXA D'AGUA FIBRA DE VIDRO PARA 1000 LITROS, COM TAMPA;UN    ;CR;296,20
37106;CAIXA D'AGUA FIBRA DE VIDRO PARA 10000 LITROS, COM TAMPA;UN    ;CR;2.860,98
11869;CAIXA D'AGUA FIBRA DE VIDRO PARA 1500 LITROS, COM TAMPA;UN    ;CR;480,58
37104;CAIXA D'AGUA FIBRA DE VIDRO PARA 2000 LITROS, COM TAMPA;UN    ;CR;619,50
37105;CAIXA D'AGUA FIBRA DE VIDRO PARA 5000 LITROS, COM TAMPA;UN    ;CR;1.379,73
11638;CAIXA DE CONCRETO PRE-MOLDADO PARA AR-CONDICIONADO DE JANELA, DE *80 X 54 X 76,5* CM (L X A X P);UN    ;CR;84,41
1030;CAIXA DE DESCARGA DE PLASTICO EXTERNA, DE *9* L, PUXADOR FIO DE NYLON, NAO INCLUSO CANO, BOLSA, ENGATE;UN    ;C ;23,58
11694;CAIXA DE DESCARGA PLASTICA DE EMBUTIR COMPLETA, COM ESPELHO PLASTICO, CAPACIDADE 6 A 10 L, ACESSORIOS INCLUSOS;UN    ;CR;521,24
35277;CAIXA DE GORDURA EM PVC, DIAMETRO MINIMO 300 MM, DIAMETRO DE SAIDA 100 MM, CAPACIDADE  APROXIMADA 18 LITROS, COM TAMPA;UN    ;CR;323,01
10521;"CAIXA DE INCENDIO/ABRIGO PARA MANGUEIRA, DE EMBUTIR/INTERNA, COM 75 X 45 X 17 CM, EM CHAPA DE ACO, PORTA COM VENTILACAO, VISOR COM A INSCRICAO ""INCENDIO"", SUPORTE/CESTA INTERNA PARA A MANGUEIRA, PINTURA ELETROSTATICA VERMELHA";UN    ;CR;171,81
10885;"CAIXA DE INCENDIO/ABRIGO PARA MANGUEIRA, DE EMBUTIR/INTERNA, COM 90 X 60 X 17 CM, EM CHAPA DE ACO, PORTA COM VENTILACAO, VISOR COM A INSCRICAO ""INCENDIO"", SUPORTE/CESTA INTERNA PARA A MANGUEIRA, PINTURA ELETROSTATICA VERMELHA";UN    ;CR;217,32
20962;"CAIXA DE INCENDIO/ABRIGO PARA MANGUEIRA, DE SOBREPOR/EXTERNA, COM 75 X 45 X 17 CM, EM CHAPA DE ACO, PORTA COM VENTILACAO, VISOR COM A INSCRICAO ""INCENDIO"", SUPORTE/CESTA INTERNA PARA A MANGUEIRA, PINTURA ELETROSTATICA VERMELHA";UN    ;C ;180,00
20963;"CAIXA DE INCENDIO/ABRIGO PARA MANGUEIRA, DE SOBREPOR/EXTERNA, COM 90 X 60 X 17 CM, EM CHAPA DE ACO, PORTA COM VENTILACAO, VISOR COM A INSCRICAO ""INCENDIO"", SUPORTE/CESTA INTERNA PARA A MANGUEIRA, PINTURA ELETROSTATICA VERMELHA";UN    ;CR;219,88
2555;"CAIXA DE LUZ ""3 X 3"" EM ACO ESMALTADA";UN    ;CR;1,12
2556;"CAIXA DE LUZ ""4 X 2"" EM ACO ESMALTADA";UN    ;CR;1,04
2557;"CAIXA DE LUZ ""4 X 4"" EM ACO ESMALTADA";UN    ;CR;2,18
39810;CAIXA DE PASSAGEM DE PAREDE, DE EMBUTIR, EM PVC, DIMENSOES *120 X 120 X 75* MM;UN    ;CR;15,89
39811;CAIXA DE PASSAGEM DE PAREDE, DE EMBUTIR, EM PVC, DIMENSOES *150 X 150 X 75* MM;UN    ;CR;20,13
39812;CAIXA DE PASSAGEM DE PAREDE, DE EMBUTIR, EM PVC, DIMENSOES *200 X 200 X 90* MM;UN    ;CR;30,70
20254;CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 15 X 15 X 10 CM;UN    ;CR;12,06
39771;CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 20 X 20 X 10 CM;UN    ;CR;19,98
20255;CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 25 X 25 X 10 CM;UN    ;CR;33,01
39772;CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 30 X 30 X 10 CM;UN    ;CR;39,57
20253;CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 35 X 35 X 12 CM;UN    ;CR;68,99
39773;CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 40 X 40 X 15 CM;UN    ;CR;71,66
39774;CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 50 X 50 X 15 CM;UN    ;CR;93,11
39775;CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 60 X 60 X 20 CM;UN    ;CR;163,07
39776;CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 70 X 70 X 20 CM;UN    ;CR;200,71
39777;CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 80 X 80 X 20 CM;UN    ;CR;240,85
11250;CAIXA DE PASSAGEM N 2, DE EMBUTIR, PADRAO TELEBRAS, DIMENSOES 20 X 20 X 12 CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;35,77
39766;CAIXA DE PASSAGEM N 2, DE SOBREPOR, PADRAO TELEBRAS, DIMENSOES 20 X 20 X *12* CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;43,65
11251;CAIXA DE PASSAGEM N 3, DE EMBUTIR, PADRAO TELEBRAS, DIMENSOES 40 X 40 X 12 CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;75,26
39767;CAIXA DE PASSAGEM N 3, DE SOBREPOR, PADRAO TELEBRAS, DIMENSOES 40 X 40 X *12* CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;99,10
11253;CAIXA DE PASSAGEM N 4, DE EMBUTIR, PADRAO TELEBRAS, DIMENSOES 60 X 60 X 12 CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;148,02
11254;CAIXA DE PASSAGEM N 4, DE SOBREPOR, PADRAO TELEBRAS, DIMENSOES 60 X 60 X *12* CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;159,03
11255;CAIXA DE PASSAGEM N 5, DE EMBUTIR, PADRAO TELEBRAS, DIMENSOES 80 X 80 X 12 CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;240,85
11256;CAIXA DE PASSAGEM N 5, DE SOBREPOR, PADRAO TELEBRAS, DIMENSOES 80 X 80 X *12* CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;275,61
14055;CAIXA DE PASSAGEM N 6, DE EMBUTIR, PADRAO TELEBRAS, DIMENSOES 120 X 120 X 12 CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;488,93
39768;CAIXA DE PASSAGEM N 6, DE SOBREPOR, PADRAO TELEBRAS, DIMENSOES 120 X 120 X *12* CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;521,69
11247;CAIXA DE PASSAGEM N 7, DE EMBUTIR, PADRAO TELEBRAS, DIMENSOES 150 X 150 X 15 CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;700,45
39769;CAIXA DE PASSAGEM N 7, DE SOBREPOR, PADRAO TELEBRAS, DIMENSOES 150 X 150 X *15* CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;849,15
11249;CAIXA DE PASSAGEM N 8, DE EMBUTIR, PADRAO TELEBRAS, DIMENSOES 200 X 200 X 20 CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;2.289,51
39770;CAIXA DE PASSAGEM N 8, DE SOBREPOR, PADRAO TELEBRAS, DIMENSOES 200 X 200 X *20* CM, EM CHAPA DE ACO GALVANIZADO;UN    ;CR;2.977,04
10569;CAIXA DE PASSAGEM OCTOGONAL 4 X4, EM ACO ESMALTADA, COM FUNDO MOVEL SIMPLES;UN    ;CR;2,17
1872;"CAIXA DE PASSAGEM, EM PVC, DE 4"" X 2"", PARA ELETRODUTO FLEXIVEL CORRUGADO";UN    ;CR;1,24
1873;"CAIXA DE PASSAGEM, EM PVC, DE 4"" X 4"", PARA ELETRODUTO FLEXIVEL CORRUGADO";UN    ;CR;2,46
39693;CAIXA DE PROTECAO EXTERNA PARA MEDIDOR HOROSAZONAL, DE BAIXA TENSAO, COM MODULO, EM CHAPA DE ACO (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;1.306,52
39692;CAIXA DE PROTECAO PARA TRANSFORMADOR CORRENTE, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;219,93
39681;CAIXA DE PROTECAO PARA 1 MEDIDOR BIFASICO, EM CHAPA DE ACO 20 USG (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;124,19
39680;CAIXA DE PROTECAO PARA 1 MEDIDOR MONOFASICO, EM CHAPA DE ACO 20 USG (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;63,97
39682;CAIXA DE PROTECAO PARA 1 MEDIDOR TRIFASICO, EM CHAPA DE ACO 20 USG (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;125,44
39685;CAIXA EXTERNA DE MEDICAO PARA 1 MEDIDOR TRIFASICO, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;106,42
39687;CAIXA EXTERNA DE MEDICAO PARA 4 MEDIDORES MONOFASICOS, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;200,61
3280;CAIXA GORDURA DUPLA, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM;UN    ;AS;102,26
11881;CAIXA GORDURA, SIMPLES, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 40 CM;UN    ;AS;47,49
34641;CAIXA INSPECAO EM CONCRETO PARA ATERRAMENTO E PARA RAIOS DIAMETRO = 300 MM;UN    ;AS;38,30
34643;CAIXA INSPECAO EM POLIETILENO PARA ATERRAMENTO E PARA RAIOS DIAMETRO = 300 MM;UN    ;CR;10,45
3278;CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 40* CM;UN    ;AS;53,62
3279;CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM, H= 60* CM;UN    ;AS;88,47
1062;CAIXA INTERNA DE MEDICAO PARA 1 MEDIDOR TRIFASICO, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL);UN    ;C ;112,90
39686;CAIXA INTERNA DE MEDICAO PARA 4 MEDIDORES MONOFASICOS, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;192,58
39683;CAIXA INTERNA/EXTERNA DE MEDICAO PARA 1 MEDIDOR MONOFASICO, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;39,16
1871;"CAIXA OCTOGONAL DE FUNDO MOVEL, EM PVC, DE 3"" X 3"", PARA ELETRODUTO FLEXIVEL CORRUGADO";UN    ;CR;2,22
12001;"CAIXA OCTOGONAL DE FUNDO MOVEL, EM PVC, DE 4"" X 4"", PARA ELETRODUTO FLEXIVEL CORRUGADO";UN    ;CR;3,21
11882;CAIXA PARA HIDROMETRO CONCRETO PRE MOLDADO;UN    ;AS;53,62
39689;CAIXA PARA MEDICAO COLETIVA TIPO H, PADRAO BIFASICO OU TRIFASICO, PARA ATE 6 MEDIDORES (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;2.508,88
39688;CAIXA PARA MEDICAO COLETIVA TIPO K, PADRAO BIFASICO OU TRIFASICO, PARA ATE 2 MEDIDORES (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;362,53
1068;CAIXA PARA MEDICAO COLETIVA TIPO L, PADRAO BIFASICO OU TRIFASICO, PARA ATE 4 MEDIDORES (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;1.514,11
39690;CAIXA PARA MEDICAO COLETIVA TIPO M, PADRAO BIFASICO OU TRIFASICO, PARA ATE 8 MEDIDORES (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;3.405,81
39691;CAIXA PARA MEDICAO COLETIVA TIPO N, PADRAO BIFASICO OU TRIFASICO, PARA ATE 12 MEDIDORES (PADRAO DA CONCESSIONARIA LOCAL);UN    ;CR;3.807,23
39808;CAIXA PARA MEDIDOR MONOFASICO, EM POLICARBONATO (TERMOPLASTICO), COM DISJUNTOR;UN    ;CR;58,66
39809;CAIXA PARA MEDIDOR POLIFASICO, EM POLICARBONATO (TERMOPLASTICO), COM DISJUNTOR;UN    ;CR;161,94
11713;CAIXA SIFONADA PVC 150 X 150 X 50MM COM TAMPA CEGA QUADRADA BRANCA;UN    ;CR;22,69
11716;CAIXA SIFONADA PVC, 100 X 100 X 40 MM, COM GRELHA REDONDA BRANCA;UN    ;CR;9,69
5103;CAIXA SIFONADA PVC, 100 X 100 X 50 MM, COM GRELHA REDONDA BRANCA;UN    ;CR;9,82
11712;CAIXA SIFONADA PVC, 150 X 150 X 50 MM, COM GRELHA QUADRADA BRANCA (NBR 5688);UN    ;C ;22,88
11717;CAIXA SIFONADA PVC, 150 X 150 X 50 MM, COM GRELHA REDONDA BRANCA;UN    ;CR;24,86
11714;CAIXA SIFONADA PVC, 150 X 185 X 75 MM, COM GRELHA QUADRADA BRANCA;UN    ;CR;30,93
11715;CAIXA SIFONADA PVC, 150 X 185 X 75 MM, COM TAMPA CEGA QUADRADA BRANCA;UN    ;CR;35,59
11880;CAIXA SIFONADA PVC, 250 X 230 X 75 MM, COM TAMPA E PORTA TAMPA QUADRADA BRANCA;UN    ;CR;63,97
599;CAIXILHO FIXO ALUMINIO SERIE 25 COMPLETO 60 X 80CM;M2    ;CR;248,67
34380;CAIXILHO FIXO ALUMINIO 60 X 80 CM COMPLETO;UN    ;CR;134,04
1106;CAL HIDRATADA CH-I PARA ARGAMASSAS;KG    ;C ;0,40
11161;CAL HIDRATADA PARA PINTURA;KG    ;CR;0,66
1107;CAL VIRGEM COMUM PARA ARGAMASSAS (NBR 6453);KG    ;CR;0,46
4758;CALAFETADOR / CALAFATE;H     ;CR;11,70
41080;CALAFETADOR / CALAFATE (MENSALISTA);MES   ;CR;2.049,36
25963;CALCARIO DOLOMITICO A (POSTO PEDREIRA/FORNECEDOR, SEM FRETE);KG    ;CR;0,09
4759;CALCETEIRO;H     ;CR;12,94
41068;CALCETEIRO  (MENSALISTA);MES   ;CR;2.014,48
1108;CALHA MOLDURA AMERICANA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 33 CM;M     ;CR;18,85
1117;CALHA PARA AGUA FURTADA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 40 CM;M     ;CR;21,88
1118;CALHA PARA AGUA FURTADA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 50 CM;M     ;CR;28,14
1110;CALHA PLATIBANDA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 45 CM;M     ;CR;28,14
12618;CALHA PLUVIAL DE PVC, DIAMETRO ENTRE 119 E 170 MM, COMPRIMENTO DE 3 M, PARA DRENAGEM PREDIAL;UN    ;AS;37,33
40871;CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 24, CORTE 100 CM (COLETADO CAIXA);M     ;CR;59,56
40869;CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 24, CORTE 33 CM (COLETADO CAIXA);M     ;CR;18,75
40870;CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 24, CORTE 50 CM (COLETADO CAIXA);M     ;CR;29,78
1109;CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 33 CM;M     ;CR;18,76
1119;CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 28, CORTE 25 CM;M     ;CR;14,07
13115;CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, D = 20 CM, PARA AGUA PLUVIAL;M     ;AS;15,76
10541;CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, D = 30 CM, PARA AGUA PLUVIAL;M     ;AS;18,30
10543;CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, D = 50 CM, PARA AGUA PLUVIAL;M     ;AS;35,51
10544;CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, D = 60 CM, PARA AGUA PLUVIAL;M     ;AS;42,71
10545;CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, D = 80 CM, PARA AGUA PLUVIAL;M     ;AS;65,51
10542;CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, D= 40 CM, PARA AGUA PLUVIAL;M     ;AS;25,22
38958;CALIBRADOR / CHANFRADOR / ESCAREADOR DE TUBO PEX;UN    ;CR;30,97
38365;CAMADA SEPARADORA DE FILME DE POLIETILENO 20 A 25 MICRA;M2    ;CR;1,38
37745;CAMINHAO TOCO, PESO BRUTO TOTAL 13000 KG, CARGA UTIL MAXIMA 7925 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 189 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA);UN    ;C ;178.250,00
37754;CAMINHAO TOCO, PESO BRUTO TOTAL 14300 KG, CARGA UTIL MAXIMA 9590 KG, DISTANCIA ENTRE EIXOS 4,76 M, POTENCIA 185 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA);UN    ;CR;186.147,15
37748;CAMINHAO TOCO, PESO BRUTO TOTAL 14300 KG, CARGA UTIL MAXIMA 9710 KG, DISTANCIA ENTRE EIXOS 3,56 M, POTENCIA 185 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA);UN    ;CR;189.503,43
37761;CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA DE 10685 KG, DISTANCIA ENTRE EIXOS 4,8M, POTENCIA 189 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA);UN    ;CR;156.814,86
37757;CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 10600 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 275 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA);UN    ;CR;218.299,83
