CODIGO  ;DESCRICAO_INSUMO;UNIDADE;  PRECO MEDIANO R$;MESANO
1819;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/4""";UN    ;29,16;
1775;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1/2""";UN    ;8,72;
1776;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1""";UN    ;23,72;
1778;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2 1/2""";UN    ;97,01;
1818;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2""";UN    ;64,4;
1820;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3/4""";UN    ;12,59;
1779;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3""";UN    ;141,09;
1780;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 4""";UN    ;290,87;
1783;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/2""";UN    ;30,75;
1782;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/4""";UN    ;24,31;
1817;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1/2""";UN    ;7,24;
1781;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1""";UN    ;15,84;
1784;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2 1/2""";UN    ;86,84;
1810;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2""";UN    ;48,17;
1811;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3/4""";UN    ;10,42;
1812;"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3""";UN    ;121,59;
40379;"CURVA 45 GRAUS EM ACO PRETO, SOLDAVEL, PRESSAO 3.000 LBS, DN 15 MM (1/2"")";UN    ;26,83;
40381;"CURVA 45 GRAUS EM ACO PRETO, SOLDAVEL, PRESSAO 3.000 LBS, DN 20 MM (3/4"")";UN    ;35,78;
40423;"CURVA 45 GRAUS EM ACO PRETO, SOLDAVEL, PRESSAO 3.000 LBS, DN 25 MM (1"")";UN    ;50,78;
40384;"CURVA 45 GRAUS EM ACO PRETO, SOLDAVEL, PRESSAO 3.000 LBS, DN 32 MM (1 1/4"")";UN    ;77,62;
40386;"CURVA 45 GRAUS EM ACO PRETO, SOLDAVEL, PRESSAO 3.000 LBS, DN 40 MM (1 1/2"")";UN    ;113,37;
40388;"CURVA 45 GRAUS EM ACO PRETO, SOLDAVEL, PRESSAO 3.000 LBS, DN 50 MM (2"")";UN    ;161,18;
40389;"CURVA 45 GRAUS EM ACO PRETO, SOLDAVEL, PRESSAO 3.000 LBS, DN 65 MM (2 1/2"")";UN    ;322,02;
40391;"CURVA 45 GRAUS EM ACO PRETO, SOLDAVEL, PRESSAO 3.000 LBS, DN 80 MM (3"")";UN    ;835,81;
40414;"CURVA 45 GRAUS RANHURADA EM FERRO FUNDIDO, DN 50 MM (2"")";UN    ;15,02;
40416;"CURVA 45 GRAUS RANHURADA EM FERRO FUNDIDO, DN 65 MM (2 1/2"")";UN    ;20,76;
40418;"CURVA 45 GRAUS RANHURADA EM FERRO FUNDIDO, DN 80 MM (3"")";UN    ;24,77;
2615;"CURVA 45 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 100 MM (4"")";UN    ;64,43;
2635;"CURVA 45 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 15 MM (1/2"")";UN    ;1,92;
2609;"CURVA 45 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 20 MM (3/4"")";UN    ;2,16;
2634;"CURVA 45 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 25 MM (1"")";UN    ;2,84;
2611;"CURVA 45 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 40 MM (1 1/2"")";UN    ;8,01;
2612;"CURVA 45 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 50 MM (2"")";UN    ;11,65;
2613;"CURVA 45 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 65 MM (2 1/2"")";UN    ;28,12;
2614;"CURVA 45 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 80 MM (3"")";UN    ;39,11;
34359;"CURVA 90 GRAUS DE BARRA CHATA EM ALUMINIO 3/4 "" X 1/4 "" X 300 MM";UN    ;6,14;
1789;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/2""";UN    ;38,47;
1788;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/4""";UN    ;30,83;
1786;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1/2""";UN    ;7,65;
1787;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1""";UN    ;18,33;
1791;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2 1/2""";UN    ;111,17;
1790;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2""";UN    ;64,06;
1813;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3/4""";UN    ;12,15;
1792;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3""";UN    ;150,06;
1793;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 4""";UN    ;303,24;
1809;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/2""";UN    ;36,06;
1814;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/4""";UN    ;29,62;
1803;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1/2""";UN    ;7,48;
1805;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1""";UN    ;17,19;
1821;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2 1/2""";UN    ;101,57;
1806;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2""";UN    ;60,46;
1804;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3/4""";UN    ;10,65;
1807;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3""";UN    ;145,26;
1808;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 4""";UN    ;291,23;
1797;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1 1/2""";UN    ;43,68;
1796;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1 1/4""";UN    ;33,5;
1794;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1/2""";UN    ;8;
1816;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1""";UN    ;18,03;
1815;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 2 1/2""";UN    ;138,49;
1798;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 2""";UN    ;61,97;
1795;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 3/4""";UN    ;11,08;
1799;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 3""";UN    ;180,37;
1800;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 4""";UN    ;344,36;
1802;"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 6""";UN    ;861,4;
40378;"CURVA 90 GRAUS EM ACO PRETO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 15 MM (1/2"")";UN    ;26,83;
40380;"CURVA 90 GRAUS EM ACO PRETO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 20 MM (3/4"")";UN    ;35,78;
40382;"CURVA 90 GRAUS EM ACO PRETO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 25 MM (1"")";UN    ;50,78;
40383;"CURVA 90 GRAUS EM ACO PRETO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 32 MM (1 1/4"")";UN    ;77,62;
40385;"CURVA 90 GRAUS EM ACO PRETO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 40 MM (1 1/2"")";UN    ;113,37;
40387;"CURVA 90 GRAUS EM ACO PRETO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 50 MM (2"")";UN    ;176,13;
40422;"CURVA 90 GRAUS EM ACO PRETO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 65 MM (2 1/2"")";UN    ;345,93;
40390;"CURVA 90 GRAUS EM ACO PRETO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 80 MM (3"")";UN    ;728,56;
40413;"CURVA 90 GRAUS RANHURADA EM FERRO FUNDIDO, DN 50 MM (2"")";UN    ;16,32;
40415;"CURVA 90 GRAUS RANHURADA EM FERRO FUNDIDO, DN 65 MM (2 1/2"")";UN    ;23,25;
40417;"CURVA 90 GRAUS RANHURADA EM FERRO FUNDIDO, DN 80 MM (3"")";UN    ;27,43;
39271;"CURVA 90 GRAUS, CURTA, DE PVC RIGIDO ROSCAVEL, DE 1/2"", PARA ELETRODUTO";UN    ;1,09;
39273;"CURVA 90 GRAUS, CURTA, DE PVC RIGIDO ROSCAVEL, DE 1"", PARA ELETRODUTO";UN    ;1,86;
39272;"CURVA 90 GRAUS, CURTA, DE PVC RIGIDO ROSCAVEL, DE 3/4"", PARA ELETRODUTO";UN    ;1,35;
1875;"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 1 1/2"", PARA ELETRODUTO";UN    ;2,97;
1874;"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 1 1/4"", PARA ELETRODUTO";UN    ;2,46;
1870;"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 1/2"", PARA ELETRODUTO";UN    ;1,42;
1884;"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 1"", PARA ELETRODUTO";UN    ;2,18;
1887;"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 2 1/2"", PARA ELETRODUTO";UN    ;12,34;
1876;"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 2"", PARA ELETRODUTO";UN    ;4,84;
1879;"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 3/4"", PARA ELETRODUTO";UN    ;1,44;
1877;"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 3"", PARA ELETRODUTO";UN    ;12,36;
1878;"CURVA 90 GRAUS, LONGA, DE PVC RIGIDO ROSCAVEL, DE 4"", PARA ELETRODUTO";UN    ;24,83;
2621;"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 100 MM (4"")";UN    ;68,53;
2616;"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 15 MM (1/2"")";UN    ;1,94;
2633;"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 20 MM (3/4"")";UN    ;2,19;
2617;"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 25 MM (1"")";UN    ;2,98;
2618;"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 32 MM (1 1/4"")";UN    ;6,78;
2632;"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 40 MM (1 1/2"")";UN    ;8,28;
2631;"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 50 MM (2"")";UN    ;12,15;
2619;"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 65 MM (2 1/2"")";UN    ;30,78;
2620;"CURVA 90 GRAUS, PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 80 MM (3"")";UN    ;40,41;
25968;DENTE PARA FRESADORA;UN    ;22,46;
38369;DESEMPENADEIRA DE ACO DENTADA 12 X *25* CM, DENTES 8 X 8 MM, CABO FECHADO DE MADEIRA;UN    ;10,22;
38370;DESEMPENADEIRA DE ACO LISA 12 X *25* CM COM CABO FECHADO DE MADEIRA;UN    ;10,22;
38372;DESEMPENADEIRA PLASTICA LISA *14 X 27* CM;UN    ;11,7;
2357;DESENHISTA COPISTA;H     ;21,34;
40806;DESENHISTA COPISTA (MENSALISTA);MES   ;3.734,69;
2355;DESENHISTA DETALHISTA;H     ;25,97;
40805;DESENHISTA DETALHISTA (MENSALISTA);MES   ;4.542,26;
2358;DESENHISTA PROJETISTA;H     ;38,81;
40807;DESENHISTA PROJETISTA (MENSALISTA);MES   ;6.789,77;
40808;DESENHISTA TECNICO AUXILIAR (MENSALISTA);MES   ;3.688,47;
39397;DESMOLDANTE PARA FORMAS METALICAS A BASE DE OLEO VEGETAL;L     ;14,6;
2692;DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA;L     ;6,91;
6;DETERGENTE AMONIACO (AMONIA DILUIDA);L     ;2,2;
5330;DILUENTE EPOXI;L     ;36,14;
26017;"DISCO DE BORRACHA PARA LIXADEIRA RIGIDO 7 "" COM ARRUELA CENTRAL";UN    ;23,22;
25931;"DISCO DE CORTE DIAMANTADO SEGMENTADO DIAMETRO DE 180 MM PARA ESMERILHADEIRA 7 """;UN    ;73,81;
38140;DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIAMETRO DE 110 MM, FURO DE 20 MM;UN    ;17,9;
13887;"DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIAMETRO DE 350 MM, FURO DE 1 "" (14 X 1 "")";UN    ;423,79;
26018;"DISCO DE CORTE PARA METAL COM DUAS TELAS 12 X 1/8 X 3/4 "" (300 X 3,2 X 19,05 MM)";UN    ;18,86;
26019;"DISCO DE DESBASTE PARA METAL FERROSO EM GERAL, COM TRES TELAS,  9 X 1/4 X 7/8 "" (228,6 X 6,4 X 22,2 MM)";UN    ;17,81;
26020;DISCO DE LIXA PARA METAL, DIAMETRO = 180 MM, GRAO 120;UN    ;4,64;
34544;DISJUNTOR  TERMOMAGNETICO TRIPOLAR 3 X 400 A / ICC - 25 KA;UN    ;1.228,13;
34729;DISJUNTOR TERMICO E MAGNETICO AJUSTAVEIS, TRIPOLAR DE 100 ATE 250A, CAPACIDADE DE INTERRUPCAO DE 35KA;UN    ;966,11;
34734;DISJUNTOR TERMICO E MAGNETICO AJUSTAVEIS, TRIPOLAR DE 300 ATE 400A, CAPACIDADE DE INTERRUPCAO DE 35KA;UN    ;1.495,85;
34738;DISJUNTOR TERMICO E MAGNETICO AJUSTAVEIS, TRIPOLAR DE 450 ATE 600A, CAPACIDADE DE INTERRUPCAO DE 35KA;UN    ;3.494,78;
2391;DISJUNTOR TERMOMAGNETICO TRIPOLAR 125A;UN    ;284,24;
2374;DISJUNTOR TERMOMAGNETICO TRIPOLAR 150 A / 600 V, TIPO FXD / ICC - 35 KA;UN    ;322,46;
2377;DISJUNTOR TERMOMAGNETICO TRIPOLAR 200 A / 600 V, TIPO FXD / ICC - 35 KA;UN    ;452,54;
2393;DISJUNTOR TERMOMAGNETICO TRIPOLAR 250 A / 600 V, TIPO FXD;UN    ;757,84;
34705;DISJUNTOR TERMOMAGNETICO TRIPOLAR 3  X 250 A/ICC - 25 KA;UN    ;662,84;
34707;DISJUNTOR TERMOMAGNETICO TRIPOLAR 3 X 350 A/ICC - 25 KA;UN    ;1.228,26;
2378;DISJUNTOR TERMOMAGNETICO TRIPOLAR 300 A / 600 V, TIPO JXD / ICC - 40 KA;UN    ;1.041,00;
2379;DISJUNTOR TERMOMAGNETICO TRIPOLAR 400 A / 600 V, TIPO JXD / ICC - 40 KA;UN    ;1.041,00;
2376;DISJUNTOR TERMOMAGNETICO TRIPOLAR 600 A / 600 V, TIPO LXD / ICC - 40 KA;UN    ;1.714,52;
2394;DISJUNTOR TERMOMAGNETICO TRIPOLAR 800 A / 600 V, TIPO LMXD;UN    ;3.665,33;
34686;DISJUNTOR TIPO DIN / IEC, MONOPOLAR DE 40  ATE 50A;UN    ;11;
34616;DISJUNTOR TIPO DIN/IEC, BIPOLAR DE 6 ATE 32A;UN    ;42,53;
34623;DISJUNTOR TIPO DIN/IEC, BIPOLAR 40 ATE 50A;UN    ;41,88;
34628;DISJUNTOR TIPO DIN/IEC, BIPOLAR 63 A;UN    ;59,98;
34653;DISJUNTOR TIPO DIN/IEC, MONOPOLAR DE 6  ATE  32A;UN    ;7,42;
34688;DISJUNTOR TIPO DIN/IEC, MONOPOLAR DE 63 A;UN    ;13,44;
34709;DISJUNTOR TIPO DIN/IEC, TRIPOLAR DE 10 ATE 50A;UN    ;52,11;
34714;DISJUNTOR TIPO DIN/IEC, TRIPOLAR 63 A;UN    ;62,24;
2388;DISJUNTOR TIPO NEMA, BIPOLAR 10  ATE  50 A, TENSAO MAXIMA 415 V;UN    ;51,72;
34606;DISJUNTOR TIPO NEMA, BIPOLAR 60 ATE 100A, TENSAO MAXIMA 415 V;UN    ;79,33;
34689;DISJUNTOR TIPO NEMA, MONOPOLAR DE 60 ATE 70A, TENSAO MAXIMA DE 240 V;UN    ;25,25;
2370;DISJUNTOR TIPO NEMA, MONOPOLAR 10 ATE 30A, TENSAO MAXIMA DE 240 V;UN    ;9,61;
2386;DISJUNTOR TIPO NEMA, MONOPOLAR 35  ATE  50 A, TENSAO MAXIMA DE 240 V;UN    ;16,12;
2392;DISJUNTOR TIPO NEMA, TRIPOLAR 10  ATE  50A, TENSAO MAXIMA DE 415 V;UN    ;64,51;
2373;DISJUNTOR TIPO NEMA, TRIPOLAR 60 ATE 100 A, TENSAO MAXIMA DE 415 V;UN    ;90,89;
39465;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 175 V, CORRENTE MAXIMA DE *20* KA (TIPO AC);UN    ;55,52;
39466;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 175 V, CORRENTE MAXIMA DE *30* KA (TIPO AC);UN    ;62,46;
39467;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 175 V, CORRENTE MAXIMA DE *45* KA (TIPO AC);UN    ;79,9;
39468;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 175 V, CORRENTE MAXIMA DE *90* KA (TIPO AC);UN    ;142,01;
39469;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 275 V, CORRENTE MAXIMA DE *20* KA (TIPO AC);UN    ;57,85;
39470;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 275 V, CORRENTE MAXIMA DE *30* KA (TIPO AC);UN    ;71,08;
39471;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 275 V, CORRENTE MAXIMA DE *45* KA (TIPO AC);UN    ;85,42;
39472;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 275 V, CORRENTE MAXIMA DE *90* KA (TIPO AC);UN    ;148,42;
39473;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 385 V, CORRENTE MAXIMA DE *20* KA (TIPO AC);UN    ;95,88;
39474;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 385 V, CORRENTE MAXIMA DE *30* KA (TIPO AC);UN    ;102,21;
39475;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 385 V, CORRENTE MAXIMA DE *45* KA (TIPO AC);UN    ;115,97;
39476;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 385 V, CORRENTE MAXIMA DE *90* KA (TIPO AC);UN    ;218,3;
39477;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 460 V, CORRENTE MAXIMA DE *20* KA (TIPO AC);UN    ;106,96;
39478;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 460 V, CORRENTE MAXIMA DE *30* KA (TIPO AC);UN    ;110,27;
39479;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 460 V, CORRENTE MAXIMA DE *45* KA (TIPO AC);UN    ;129,92;
39480;DISPOSITIVO DPS CLASSE II, 1 POLO, TENSAO MAXIMA DE 460 V, CORRENTE MAXIMA DE *90* KA (TIPO AC);UN    ;268,09;
39459;DISPOSITIVO DR, 2 POLOS, SENSIBILIDADE DE 30 MA, CORRENTE DE 100 A, TIPO AC;UN    ;227,54;
39445;DISPOSITIVO DR, 2 POLOS, SENSIBILIDADE DE 30 MA, CORRENTE DE 25 A, TIPO AC;UN    ;114,25;
39446;DISPOSITIVO DR, 2 POLOS, SENSIBILIDADE DE 30 MA, CORRENTE DE 40 A, TIPO AC;UN    ;116,28;
39447;DISPOSITIVO DR, 2 POLOS, SENSIBILIDADE DE 30 MA, CORRENTE DE 63 A, TIPO AC;UN    ;124,35;
39448;DISPOSITIVO DR, 2 POLOS, SENSIBILIDADE DE 30 MA, CORRENTE DE 80 A, TIPO AC;UN    ;212,04;
39450;DISPOSITIVO DR, 2 POLOS, SENSIBILIDADE DE 300 MA, CORRENTE DE 25 A, TIPO AC;UN    ;129,37;
39451;DISPOSITIVO DR, 2 POLOS, SENSIBILIDADE DE 300 MA, CORRENTE DE 40 A, TIPO AC;UN    ;141,1;
39452;DISPOSITIVO DR, 2 POLOS, SENSIBILIDADE DE 300 MA, CORRENTE DE 63 A, TIPO AC;UN    ;141,95;
39523;DISPOSITIVO DR, 2 POLOS, SENSIBILIDADE DE 300 MA, CORRENTE DE 80 A, TIPO  AC;UN    ;237,54;
39449;DISPOSITIVO DR, 4 POLOS, SENSIBILIDADE DE 30 MA, CORRENTE DE 100 A, TIPO AC;UN    ;263,06;
39455;DISPOSITIVO DR, 4 POLOS, SENSIBILIDADE DE 30 MA, CORRENTE DE 25 A, TIPO AC;UN    ;130,17;
39456;DISPOSITIVO DR, 4 POLOS, SENSIBILIDADE DE 30 MA, CORRENTE DE 40 A, TIPO AC;UN    ;130,26;
39457;DISPOSITIVO DR, 4 POLOS, SENSIBILIDADE DE 30 MA, CORRENTE DE 63 A, TIPO AC;UN    ;142,01;
39458;DISPOSITIVO DR, 4 POLOS, SENSIBILIDADE DE 30 MA, CORRENTE DE 80 A, TIPO AC;UN    ;265;
39464;DISPOSITIVO DR, 4 POLOS, SENSIBILIDADE DE 300 MA, CORRENTE DE 100 A, TIPO AC;UN    ;426,15;
39460;DISPOSITIVO DR, 4 POLOS, SENSIBILIDADE DE 300 MA, CORRENTE DE 25 A, TIPO AC;UN    ;161,62;
39461;DISPOSITIVO DR, 4 POLOS, SENSIBILIDADE DE 300 MA, CORRENTE DE 40 A, TIPO AC;UN    ;189,39;
39462;DISPOSITIVO DR, 4 POLOS, SENSIBILIDADE DE 300 MA, CORRENTE DE 63 A, TIPO AC;UN    ;182,52;
39463;DISPOSITIVO DR, 4 POLOS, SENSIBILIDADE DE 300 MA, CORRENTE DE 80 A, TIPO AC;UN    ;422,84;
26039;DISTRIBUIDOR DE AGREGADOS AUTOPROPELIDO, CAP 3 M3, A DIESEL, 6 CC, 176 CV;UN    ;219.233,16;
2401;DISTRIBUIDOR DE AGREGADOS REBOCAVEL, CAPACIDADE 1,9 M3, LARGURA DE TRABALHO 3,66 M;UN    ;50.426,05;
2414;DIVISORIA (N2) PAINEL/VIDRO - PAINEL C/ MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA;M2    ;180,57;
2413;DIVISORIA (N2) PAINEL/VIDRO - PAINEL C/ MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA;M2    ;173,71;
2405;DIVISORIA (N2) PAINEL/VIDRO - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA;M2    ;202,19;
13361;DIVISORIA (N2) PAINEL/VIDRO - PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NAT - COLOCADA;M2    ;169,14;
11987;DIVISORIA (N2) PAINEL/VIDRO - PAINEL VERMICULITA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NATURAL - COLOCADA;M2    ;452,57;
2416;DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA;M2    ;200,22;
2412;DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA;M2    ;193,37;
2411;DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA;M2    ;169,14;
2406;DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NAT - COLOCADA;M2    ;164,57;
10571;DIVISORIA (N3) PAINEL/VIDRO/PAINEL VERMICULITA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NATURAL - COLOCADA;M2    ;402,28;
11985;DIVISORIA (N3) PAINEL/VIDRO/PAINEL VERMICULITA E=35MM - MONTANTE/RODAPE PERFIL DUPLO ACO GALV PINTADO - COLOCADA;M2    ;388,57;
2410;DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO   ACO GALV PINTADO - COLOCADA;M2    ;171,42;
2417;DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA;M2    ;182,85;
2415;DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO   - COLOCADA;M2    ;146,28;
